label,filename,partition,sk_L,sk_a,sk_b,hr_L,hr_a,hr_b,lp_L,lp_a,lp_b,ey_L,ey_a,ey_b
WARM SPRING,21683.jpg,train,187.0,0.0,-2.0,61.0,5.0,12.0,134.0,11.0,9.0,55.0,-1.0,2.0
WARM SPRING,22220.jpg,train,173.0,-3.0,-8.0,8.0,-2.0,-1.0,53.0,33.0,22.0,109.0,-1.0,-2.0
WARM SPRING,22634.jpg,train,177.0,7.0,13.0,58.0,4.0,14.0,154.0,15.0,8.0,112.5,-0.5,-3.0
WARM SPRING,22768.jpg,train,194.0,-2.0,4.0,40.0,7.0,8.0,163.0,19.0,7.0,119.0,0.0,2.0
WARM SPRING,23002.jpg,train,123.0,9.0,9.0,137.0,-4.0,-3.0,80.0,29.0,11.0,80.0,-4.0,-5.0
WARM SPRING,23454.jpg,train,165.0,4.0,6.0,88.0,3.0,17.0,107.0,32.0,13.0,90.0,0.0,1.0
WARM SPRING,23974.jpg,train,139.0,1.0,13.0,62.0,1.0,5.0,105.0,29.0,15.0,87.0,-3.0,7.0
WARM SPRING,24734.jpg,train,149.0,4.0,15.0,74.0,1.0,3.0,149.0,9.0,8.0,47.0,-1.0,-3.0
WARM SPRING,25625.jpg,train,152.0,2.0,-1.0,77.0,0.0,12.0,115.0,20.0,-3.0,58.0,2.0,-3.0
WARM SPRING,26043.jpg,train,178.0,4.0,3.0,120.0,3.0,13.0,123.0,16.0,6.0,85.0,1.0,-1.0
WARM SPRING,26407.jpg,train,218.0,-7.0,-9.0,5.0,0.0,0.0,160.0,17.0,2.0,126.0,1.0,-4.0
WARM SPRING,26464.jpg,train,184.0,-1.0,-7.0,16.0,2.0,4.0,137.0,21.0,-1.0,139.0,-3.0,-18.0
WARM SPRING,26769.jpg,train,147.0,4.0,4.0,142.0,-2.0,7.0,0.0,0.0,0.0,77.0,0.0,1.0
WARM SPRING,27002.jpg,train,161.0,5.0,5.0,188.0,-9.0,-5.0,118.0,13.0,4.0,56.0,9.0,4.0
WARM SPRING,27171.jpg,train,151.0,7.0,1.0,86.0,2.0,9.0,117.0,19.0,0.0,42.0,8.0,3.0
WARM SPRING,28173.jpg,train,164.0,0.0,3.0,77.0,1.0,14.0,135.0,14.0,-1.0,100.0,3.0,4.0
WARM SPRING,28793.jpg,train,195.0,-4.0,-17.0,65.0,16.0,12.0,139.0,18.0,-18.0,94.0,-3.0,-14.0
WARM SPRING,29297.jpg,train,183.0,5.0,-4.0,43.0,2.0,5.0,129.0,22.0,0.0,67.0,2.0,-2.0
WARM SPRING,29653.jpg,train,191.0,0.0,-14.0,83.0,2.0,9.0,151.0,17.0,-12.5,123.0,-4.0,-8.0
WARM SPRING,3040.jpg,train,162.0,0.0,-3.0,94.0,2.0,2.0,105.5,18.0,-4.0,91.0,-4.0,-12.0
WARM SPRING,3245.jpg,train,185.0,8.0,-18.0,91.0,7.0,-2.0,171.0,22.0,-26.0,68.0,5.0,-16.0
WARM SPRING,3623.jpg,train,125.0,3.0,-1.0,101.0,-2.0,7.0,68.0,19.0,1.0,10.0,0.0,0.0
WARM SPRING,3786.jpg,train,157.0,-2.0,-6.0,56.0,3.0,8.0,121.0,11.0,-2.0,64.0,-2.0,-1.0
WARM SPRING,3947.jpg,train,131.0,5.0,12.0,47.0,1.0,-7.0,79.0,35.0,17.0,79.0,-5.0,-4.0
WARM SPRING,5040.jpg,train,179.0,0.0,1.0,82.0,4.0,7.0,152.0,7.0,3.0,73.0,-2.0,-3.0
WARM SPRING,5221.jpg,train,161.0,5.0,9.0,170.0,1.0,-5.0,117.0,35.0,52.0,85.0,10.0,-2.0
WARM SPRING,5267.jpg,train,146.0,4.0,13.0,46.0,0.0,-2.0,149.0,9.0,9.0,26.0,0.0,-2.0
WARM SPRING,5425.jpg,train,165.0,5.0,12.0,43.0,7.0,12.0,131.0,27.0,10.0,77.0,2.0,5.0
WARM SPRING,5452.jpg,train,161.0,2.0,7.0,157.0,-5.0,-3.0,130.0,8.0,5.0,104.0,-1.0,5.0
WARM SPRING,5538.jpg,train,98.0,4.0,6.0,11.0,-2.0,0.0,95.0,15.0,0.0,89.0,-2.0,-3.0
WARM SPRING,6089.jpg,train,127.0,2.0,-2.0,47.0,0.0,2.0,102.0,16.0,-8.0,56.0,0.0,-18.0
WARM SPRING,6093.jpg,train,200.0,2.0,0.0,120.0,2.0,20.0,157.0,20.0,-1.0,132.0,-4.0,-8.0
WARM SPRING,6395.jpg,train,179.0,6.0,11.0,82.0,1.0,9.0,118.0,31.0,10.0,109.0,-3.0,-7.0
WARM SPRING,7653.jpg,train,117.0,2.0,-2.0,44.0,-1.0,8.0,90.0,20.0,-13.0,78.0,-2.0,-14.0
WARM SPRING,7704.jpg,train,162.0,2.0,1.0,48.0,0.0,7.0,133.0,20.0,-3.0,95.0,-3.0,-5.0
WARM SPRING,7928.jpg,train,206.0,-3.0,-18.0,119.0,3.0,10.0,167.0,10.0,-15.0,46.0,3.0,-3.0
WARM SPRING,8146.jpg,train,143.0,1.0,1.0,61.0,4.0,13.0,107.0,21.0,2.0,11.0,0.0,2.0
WARM SPRING,8554.jpg,train,190.0,1.0,-9.0,88.0,0.0,9.0,159.5,13.0,-18.0,158.0,4.0,-26.0
WARM SPRING,8755.jpg,train,75.0,18.0,23.0,140.0,-3.0,2.0,72.0,28.0,15.0,32.0,2.0,0.0
WARM SPRING,9887.jpg,train,213.0,-3.0,-10.0,106.0,7.0,16.0,173.0,16.0,-9.0,104.0,5.0,-4.0
WARM SPRING,Damian Lewis 1.png,train,167.0,3.0,1.0,77.0,5.0,10.0,133.0,15.0,-2.0,69.0,3.0,1.0
WARM SPRING,Emma Stone 1.png,train,191.0,0.0,-12.0,98.0,2.0,16.0,133.0,20.0,-7.0,103.0,-3.0,-6.0
WARM SPRING,Lindsay Lohan 2.png,train,184.0,2.0,7.0,98.0,4.0,21.0,176.0,10.0,-4.0,116.0,0.0,-7.0
WARM SPRING,Lindssey Lohan 1.png,train,179.0,1.0,0.0,69.0,0.0,7.0,142.0,16.0,-6.0,131.0,-3.0,-19.0
WARM SPRING,Miriam Leone 1.png,train,186.0,-1.0,0.0,77.0,5.0,6.0,138.0,15.0,-2.0,91.0,-3.0,0.0
WARM SPRING,Miriam Leone 2.png,train,179.0,-2.0,-4.0,39.0,6.0,8.0,143.0,11.0,-11.0,80.0,-3.0,-6.0
WARM SPRING,Nikole Kidman 2.png,train,167.0,8.0,7.0,132.0,3.0,23.0,99.0,33.0,18.0,69.0,0.0,-2.0
WARM SPRING,1013.jpg,train,153.0,5.0,12.0,87.0,6.0,12.0,110.0,22.0,11.0,52.0,3.0,3.0
WARM SPRING,10427.jpg,train,171.0,5.0,9.0,68.0,3.0,7.0,142.0,24.0,10.0,105.5,-3.0,-2.0
WARM SPRING,10447.jpg,train,143.0,0.0,-3.0,11.0,0.0,2.0,121.0,15.0,-4.0,66.5,-5.0,-3.0
WARM SPRING,10556.jpg,train,126.0,1.0,-3.0,28.0,1.0,9.0,97.0,10.0,4.0,28.0,0.0,-5.0
WARM SPRING,11016.jpg,train,162.0,3.0,3.0,32.0,2.0,8.0,91.0,34.0,22.0,92.0,0.0,2.0
WARM SPRING,11304.jpg,train,139.0,2.0,-1.0,61.0,2.0,10.0,107.0,27.0,2.0,53.0,-2.0,-5.0
WARM SPRING,116.jpg,train,172.0,1.0,-1.0,72.0,3.0,9.0,117.0,22.0,-2.0,61.0,-0.5,-4.0
WARM SPRING,11761.jpg,train,144.0,9.0,7.0,33.0,4.0,9.0,113.0,25.0,16.0,79.0,2.0,4.0
WARM SPRING,12903.jpg,train,177.0,4.0,-2.0,45.0,4.0,5.0,139.0,21.0,-4.0,116.0,-1.0,-1.0
WARM SPRING,12959.jpg,train,184.0,1.0,-2.0,79.0,-3.0,4.0,120.0,-1.0,1.0,123.0,-1.0,-1.0
WARM SPRING,13080.jpg,train,175.0,-1.0,-3.0,104.0,-2.0,5.0,145.0,12.0,-5.0,118.0,-6.0,-5.0
WARM SPRING,13460.jpg,train,132.0,1.0,2.0,18.0,0.0,1.0,98.0,9.0,0.0,81.0,0.0,-3.0
WARM SPRING,13546.jpg,train,182.0,8.0,-13.0,54.0,6.0,7.0,115.0,22.0,-3.0,79.0,3.0,-1.0
WARM SPRING,1362.jpg,train,164.0,4.0,7.0,61.0,0.0,15.0,110.0,18.0,10.0,88.0,1.0,-8.0
WARM SPRING,13844.jpg,train,209.0,-2.0,-11.0,86.0,10.0,20.0,161.0,17.0,-8.0,122.0,-3.0,-16.0
WARM SPRING,14354.jpg,train,200.0,-4.0,-9.0,65.0,9.0,12.0,132.0,25.0,-8.0,81.0,-3.0,-12.0
WARM SPRING,14973.jpg,train,140.0,4.0,7.0,112.0,-1.0,7.0,92.0,13.0,7.0,90.0,-1.0,2.0
WARM SPRING,15113.jpg,train,107.0,8.0,7.0,114.0,2.0,15.0,8.0,2.0,2.0,77.0,5.0,1.0
WARM SPRING,15294.jpg,train,203.0,-13.0,8.0,86.0,11.0,20.0,156.0,12.0,5.0,89.0,2.0,-9.0
WARM SPRING,15617.jpg,train,201.0,-4.0,-4.0,46.0,10.0,8.0,152.0,13.0,0.0,55.0,6.0,-5.0
WARM SPRING,16239.jpg,train,155.0,4.0,-1.0,96.0,-1.0,-1.0,126.0,13.0,1.0,106.0,1.0,-9.0
WARM SPRING,17022.jpg,train,180.0,-1.0,-5.0,65.0,4.0,14.0,148.0,14.0,-7.0,134.0,0.0,-20.0
WARM SPRING,17135.jpg,train,168.0,1.0,-7.0,92.0,3.0,14.0,109.0,16.0,-3.0,93.0,-2.0,-13.0
WARM SPRING,17376.jpg,train,142.0,5.0,4.0,78.0,0.0,10.0,86.0,33.0,12.0,84.0,-1.0,-14.0
WARM SPRING,17464.jpg,train,198.0,-10.0,-16.0,82.0,-1.0,11.0,124.0,13.0,-11.0,150.0,-8.0,-23.0
WARM SPRING,17993.jpg,train,208.0,-1.0,3.0,113.0,10.0,13.0,176.0,13.0,-1.0,125.0,2.0,-6.0
WARM SPRING,18312.jpg,train,157.0,1.0,7.0,78.0,6.0,17.0,130.0,26.0,-2.0,122.0,-2.0,-12.0
WARM SPRING,18965.jpg,train,172.0,-1.0,-5.0,60.0,3.0,6.0,159.5,7.0,-16.0,135.0,-2.0,-16.0
WARM SPRING,19147.jpg,train,166.0,0.0,-3.0,42.0,0.0,3.0,138.0,9.0,-1.0,90.0,0.0,-6.0
WARM SPRING,19196.jpg,train,121.0,4.0,6.0,42.0,2.0,5.0,85.0,15.0,3.0,25.0,4.0,4.0
WARM SPRING,2768.jpg,train,187.0,3.0,7.0,48.0,1.0,-3.0,119.0,32.0,13.0,89.0,-3.0,-9.0
WARM SPRING,3318.jpg,train,118.0,1.0,1.0,31.0,0.0,2.0,120.5,7.0,0.0,98.0,-2.0,-3.0
WARM SPRING,3644.jpg,train,170.0,-5.0,3.0,27.0,0.0,5.0,116.0,8.0,14.0,86.5,-6.0,7.0
WARM SPRING,3652.jpg,train,160.0,7.0,5.0,150.0,-6.0,3.0,147.0,17.0,2.0,87.0,-2.0,0.0
WARM SPRING,4177.jpg,train,168.0,7.0,-6.0,137.0,-2.0,4.0,117.0,29.0,-5.0,78.0,0.0,3.0
WARM SPRING,4477.jpg,train,162.0,5.0,-2.0,129.0,-3.0,17.0,117.0,33.0,-9.0,48.0,2.0,-9.0
WARM SPRING,4496.jpg,train,181.0,1.0,-3.0,87.0,0.0,8.0,107.0,29.0,0.0,96.5,-2.0,-6.0
WARM SPRING,5324.jpg,train,151.0,5.0,4.0,122.0,-1.0,13.0,113.0,27.0,3.0,53.0,5.0,5.0
WARM SPRING,5914.jpg,train,193.0,-1.0,-17.0,80.0,5.0,9.0,111.0,29.0,9.0,143.0,-4.0,-17.0
WARM SPRING,6288.jpg,train,174.0,1.0,5.0,46.0,5.0,7.0,125.0,28.0,3.0,95.0,-4.0,-8.0
WARM SPRING,6741.jpg,train,146.0,5.0,4.0,144.0,-3.0,2.0,131.0,23.0,-10.0,70.0,-2.0,-3.0
WARM SPRING,7701.jpg,train,158.0,4.0,10.0,79.0,5.0,12.0,135.0,14.0,8.0,128.0,-3.0,-2.0
WARM SPRING,8942.jpg,train,174.0,-2.0,-1.0,105.0,4.0,7.0,135.0,10.0,5.0,37.0,4.0,-3.0
WARM SPRING,9242.jpg,train,204.0,4.0,22.0,42.0,-1.0,7.0,150.0,28.0,23.0,71.0,-4.0,5.0
WARM SPRING,9656.jpg,train,160.0,2.0,0.0,52.0,3.0,8.0,104.0,18.0,8.0,75.0,-4.0,-2.0
WARM SPRING,Claudia camillo1.png,train,128.0,3.0,5.0,19.0,2.0,4.0,108.5,11.0,1.0,76.5,-3.0,-12.0
WARM SPRING,claudia camillo2.png,train,170.0,-2.0,-5.0,62.0,6.0,10.0,129.0,19.0,-12.0,83.0,-2.0,-12.0
WARM SPRING,Cristiana Capotondi.png,train,175.0,-1.0,-5.0,62.0,3.0,5.0,110.0,26.0,2.0,75.0,-1.0,-5.0
WARM SPRING,cristiana capotondi13.png,train,138.0,-3.0,-6.0,47.0,1.0,7.0,98.0,8.0,-4.0,85.0,-3.0,-13.0
WARM SPRING,cristiana capotondi14.png,train,189.0,0.0,-6.0,88.0,3.0,10.0,168.0,11.0,-8.0,147.0,-3.0,-13.0
WARM SPRING,cristiana capotondi15.png,train,138.0,1.0,-4.0,35.0,0.0,4.0,106.0,11.0,-10.0,95.0,-3.0,-11.0
WARM SPRING,cristiana capotondi16.png,train,149.0,6.0,1.0,57.0,1.0,5.0,98.0,24.0,9.0,60.5,-1.0,-1.0
WARM SPRING,cristiana capotondi17.png,train,186.0,0.0,-2.0,52.0,2.0,9.0,134.0,23.0,0.0,99.0,-2.0,2.0
WARM SPRING,cristiana capotondi18.png,train,196.0,0.0,-7.0,115.0,0.0,13.0,158.0,20.0,-7.0,140.0,-5.0,-9.0
WARM SPRING,cristiana capotondi19.png,train,198.0,-1.0,-10.0,94.0,4.0,18.0,160.0,11.0,-11.0,128.0,-1.0,-11.0
WARM SPRING,cristiana capotondi21.png,train,201.0,2.0,-1.0,155.0,-4.0,4.0,157.0,21.0,-1.0,109.0,-2.0,-4.0
WARM SPRING,cristiana capotondi23.png,train,158.0,0.0,-3.0,48.0,3.0,12.0,119.0,13.0,-4.0,112.0,-3.0,-12.0
WARM SPRING,cristiana capotondi24.png,train,187.0,0.0,-6.0,126.0,0.0,6.0,156.0,14.0,-9.0,130.0,-5.0,-7.0
WARM SPRING,cristiana capotondi25.png,train,148.0,-2.0,4.0,63.0,0.0,7.0,119.0,12.0,-2.0,89.0,-5.0,-2.0
WARM SPRING,cristiana capotondi26.png,train,202.0,-2.0,-3.0,83.0,6.0,5.0,169.0,15.0,-4.0,110.0,0.0,-7.0
WARM SPRING,cristiana capotondi29.png,train,185.0,-1.0,-1.0,28.0,2.0,11.0,120.0,24.0,19.0,127.0,-3.0,-5.0
WARM SPRING,cristiana capotondi30.png,train,180.0,-5.0,-3.0,67.0,2.0,8.0,136.0,16.0,-4.0,123.5,-8.0,-9.0
WARM SPRING,cristiana capotondi32.png,train,182.0,-3.0,5.0,60.0,3.0,11.0,151.0,15.0,1.0,115.0,-8.0,0.0
WARM SPRING,cristiana capotondi33.png,train,164.0,3.0,1.0,23.0,0.0,3.0,119.0,22.0,-5.0,97.0,-3.0,-4.0
WARM SPRING,cristiana capotondi34.png,train,149.0,6.0,0.0,93.0,1.0,10.0,128.0,25.0,-9.0,67.0,-2.0,-6.0
WARM SPRING,Cynthia Nixon.png,train,156.0,4.0,5.0,83.0,0.0,9.0,110.0,17.0,8.0,81.0,-1.0,-5.0
WARM SPRING,cynthia nixon2.png,train,61.0,2.0,1.0,17.0,0.0,2.0,42.0,13.0,-4.0,34.5,3.0,-13.0
WARM SPRING,cynthia nixon3.png,train,176.0,2.0,-4.0,81.0,-2.0,6.0,131.0,15.0,-7.0,115.0,-2.0,-7.0
WARM SPRING,damian lewis4.png,train,178.0,4.0,6.0,80.0,3.0,10.0,160.0,15.0,0.0,129.5,-2.0,-3.0
WARM SPRING,damian lewis7.png,train,160.0,4.0,3.0,88.0,2.0,10.0,129.0,11.0,-3.0,60.0,1.0,-1.0
WARM SPRING,emma corrin10.png,train,155.0,7.0,-3.0,83.0,2.0,4.0,109.0,25.0,0.0,108.0,3.0,-16.0
WARM SPRING,emma corrin11.png,train,189.0,-6.0,1.0,60.0,2.0,3.0,120.0,13.0,-1.0,120.0,-8.0,-11.0
WARM SPRING,emma corrin12.png,train,166.0,0.0,-11.0,36.0,2.0,8.0,87.0,31.0,-13.0,94.0,-1.0,-22.0
WARM SPRING,emma corrin13.png,train,171.0,3.0,1.0,57.0,0.0,2.0,123.0,24.0,2.0,122.0,-5.0,-9.0
WARM SPRING,emma corrin15.png,train,180.0,2.0,2.0,50.0,3.0,7.0,127.0,25.0,2.0,111.0,-1.0,-11.0
WARM SPRING,emma corrin7.png,train,184.0,1.0,1.0,80.0,4.0,15.0,125.0,25.0,4.0,136.0,-3.0,-12.0
WARM SPRING,emma corrin8.png,train,163.0,-6.0,1.0,34.0,1.0,2.0,103.0,13.0,-2.0,106.0,-7.0,-11.0
WARM SPRING,emma corrin9.png,train,151.0,1.0,1.0,57.0,0.0,6.0,105.0,18.0,-3.0,83.0,-2.0,-8.0
WARM SPRING,Emma Stone.png,train,185.0,-1.0,2.0,78.0,3.0,6.0,135.0,26.0,6.0,58.0,2.0,3.0
WARM SPRING,Emma Stone1.png,train,190.0,1.0,-5.0,97.0,4.0,12.0,118.0,33.0,-4.0,79.0,-2.0,-5.0
WARM SPRING,Emma Stone3.png,train,155.0,1.0,-12.0,37.0,2.0,12.0,104.0,25.0,-10.0,71.0,-1.0,-7.0
WARM SPRING,Emma Stone4.png,train,186.0,4.0,2.0,114.0,8.0,20.0,123.0,35.0,1.0,41.0,3.0,-3.0
WARM SPRING,Emma Stone5.png,train,180.0,1.0,-6.0,122.0,0.0,8.0,108.0,25.0,-4.0,63.5,0.0,-3.0
WARM SPRING,Jessica Chastain.png,train,186.0,-1.0,3.0,99.0,5.0,7.0,95.0,37.0,8.0,55.0,-1.0,-6.0
WARM SPRING,Jessica Chastain1.png,train,202.0,-4.0,-13.0,69.0,8.0,21.0,118.0,34.0,-16.0,111.0,-2.0,-12.0
WARM SPRING,jessica chastain10.png,train,192.0,-5.0,-3.0,104.0,6.0,10.0,142.0,15.0,-2.0,58.0,4.0,-1.0
WARM SPRING,jessica chastain13.png,train,164.0,-3.0,-12.0,56.0,4.0,15.0,111.0,11.0,-7.0,36.0,0.0,-7.0
WARM SPRING,jessica chastain15.png,train,164.0,1.0,-7.0,66.0,5.0,10.0,108.0,14.0,-4.0,63.0,-2.0,-6.0
WARM SPRING,jessica chastain16.png,train,188.0,0.0,-11.0,51.0,10.0,15.0,108.0,39.0,-2.0,92.0,2.0,-12.0
WARM SPRING,jessica chastain17.png,train,173.0,-2.0,-11.0,39.0,7.0,15.0,98.0,20.0,0.0,68.0,-2.0,-11.0
WARM SPRING,jessica chastain18.png,train,182.0,1.0,-12.0,74.0,3.0,16.0,97.0,30.0,-8.0,89.0,-1.0,-17.0
WARM SPRING,jessica chastain20.png,train,177.0,-2.0,1.0,83.0,7.0,17.0,102.0,21.0,9.0,79.0,-2.0,1.0
WARM SPRING,jessica chastain25.png,train,211.0,-4.0,-7.0,99.0,6.0,15.0,166.0,16.0,-8.0,118.0,-3.0,-9.0
WARM SPRING,jessica chastain27.png,train,183.0,-1.0,-3.0,78.0,6.0,13.0,129.0,17.0,-1.0,97.0,1.0,-11.0
WARM SPRING,jessica chastain28.png,train,163.0,0.0,-4.0,64.0,5.0,16.0,116.0,20.0,-1.0,88.0,1.0,-14.0
WARM SPRING,jessica chastain3.png,train,199.0,0.0,-11.0,61.0,6.0,16.0,120.5,29.0,-3.0,94.0,0.0,-7.0
WARM SPRING,jessica chastain38.png,train,194.0,-3.0,-12.0,131.0,1.0,11.0,129.0,30.0,-11.0,118.0,-3.0,-12.0
WARM SPRING,jessica chastain4.png,train,156.0,4.0,-9.0,92.0,6.0,13.0,107.0,30.0,-12.0,58.0,2.0,-7.0
WARM SPRING,jessica chastain6.png,train,199.0,-2.0,-11.0,103.0,5.0,14.0,147.0,15.0,-13.0,128.0,-3.0,-16.0
WARM SPRING,jessica chastain9.png,train,169.0,1.0,-2.0,60.0,4.0,11.0,121.0,14.0,1.0,52.0,-2.0,-3.0
WARM SPRING,Miriam Leone13.png,train,175.0,0.0,6.0,55.0,8.0,10.0,139.0,16.0,2.0,93.0,-2.0,-1.0
WARM SPRING,Miriam Leone3.png,train,177.0,-2.0,1.0,67.0,4.0,2.0,146.0,19.0,-2.0,150.0,-6.0,-7.0
WARM SPRING,Miriam Leone4.png,train,164.0,1.0,-13.0,52.0,6.0,6.0,104.0,16.0,-13.0,75.0,5.0,-13.0
WARM SPRING,Miriam Leone7.png,train,166.0,4.0,-15.0,88.0,3.0,16.0,95.0,20.0,6.0,70.0,-1.0,-1.0
WARM SPRING,Miriam Leone9.png,train,190.0,2.0,1.0,37.0,4.0,5.0,155.0,22.0,-3.0,116.0,0.0,0.0
WARM SPRING,Nicole Kidman.png,train,154.0,6.0,4.0,142.0,-1.0,5.0,106.0,28.0,-7.0,45.0,1.0,-3.0
WARM SPRING,Nicole Kidman1.png,train,188.0,2.0,-2.0,141.0,-2.0,8.0,129.0,28.0,-1.0,101.0,0.0,-11.0
WARM SPRING,Nicole Kidman11.png,train,174.0,4.0,1.0,163.0,-4.0,3.0,121.0,26.0,5.0,78.0,1.0,-5.0
WARM SPRING,Nicole Kidman12.png,train,187.0,4.0,2.0,148.0,0.0,9.0,116.0,27.0,-1.0,107.0,-2.0,-9.0
WARM SPRING,Nicole Kidman7.png,train,178.0,1.0,-4.0,124.0,1.0,8.0,113.0,23.0,-5.0,83.0,0.0,-9.0
WARM SPRING,Noemi1.png,train,184.0,-3.0,-6.0,82.0,14.0,26.0,124.0,15.0,-12.0,96.0,-1.0,-15.0
WARM SPRING,Noemi2.png,train,203.0,-3.0,-13.0,96.0,13.0,30.0,153.0,21.0,-20.0,138.0,-2.0,-24.0
WARM SPRING,Noemi3.png,train,162.0,1.0,-10.0,95.0,6.0,25.0,129.0,16.0,-13.0,73.0,0.0,-13.0
WARM SPRING,Vittoria Puccini2.png,train,166.0,5.0,3.0,101.0,-1.0,9.0,124.0,23.0,-4.0,91.0,-2.0,-4.0
WARM SPRING,Vittoria Puccini3.png,train,177.0,0.0,-5.0,70.0,0.0,5.0,134.0,12.0,-4.0,94.0,-1.0,-3.0
WARM SPRING,Vittoria Puccini6.png,train,176.0,3.0,1.0,104.0,0.0,8.0,136.0,21.0,-5.0,101.0,0.0,-5.0
WARM SPRING,jessica chastain24.png,train,203.0,0.0,-11.0,139.0,2.0,25.0,139.0,27.0,-5.0,94.0,2.0,-6.0
WARM SPRING,Nicole Kidman10.png,train,190.0,2.0,-4.0,155.0,-2.0,5.0,108.0,24.0,-3.0,116.0,3.0,-17.0
WARM SPRING,Nicole Kidman4.png,train,197.0,3.0,4.0,172.0,-3.0,7.0,107.0,45.0,11.0,132.0,0.0,-9.0
WARM SPRING,cristiana capotondi11.png,train,165.0,2.0,-4.0,82.0,0.0,15.0,139.0,21.0,-10.0,75.0,-4.0,-5.0
WARM SPRING,cristiana capotondi12.png,train,184.0,1.0,-15.0,100.0,4.0,14.0,132.0,18.0,-11.0,71.0,-2.0,-2.0
WARM SPRING,cristiana capotondi20.png,train,185.0,1.0,-16.0,76.0,1.0,11.0,142.0,15.0,-14.0,89.0,1.0,-10.0
WARM SPRING,cristiana capotondi27.png,train,199.0,0.0,-3.0,42.0,3.0,12.0,166.0,14.0,-6.0,128.0,-5.0,-5.0
WARM SPRING,cristiana capotondi28.png,train,171.0,2.0,-8.0,61.0,0.0,18.0,125.0,18.0,-4.0,100.0,-1.0,-9.0
WARM SPRING,cristiana capotondi31.png,train,170.0,3.0,-6.0,104.0,-1.0,8.0,131.5,19.0,-7.0,117.0,-3.0,-9.0
WARM SPRING,Cynthia Nixon1.png,train,164.0,5.0,-2.0,101.0,1.0,11.0,118.0,21.0,2.0,89.0,-2.0,-10.0
WARM SPRING,damian lewis3.png,train,159.0,2.0,3.0,99.0,5.0,7.0,129.0,13.0,-8.0,62.0,4.0,-5.0
WARM SPRING,damian lewis5.png,train,158.0,0.0,-3.0,36.0,3.0,7.0,151.0,9.0,-12.0,124.0,-1.0,-12.0
WARM SPRING,damian lewis8.png,train,158.0,1.0,3.0,65.0,0.0,8.0,139.0,11.0,-3.0,113.0,-3.0,-5.0
WARM SPRING,emma corrin14.png,train,183.0,4.0,6.0,52.0,3.0,8.0,127.0,26.0,1.0,69.0,0.0,-7.0
WARM SPRING,emma corrin6.png,train,194.0,2.0,4.0,46.0,4.0,8.0,128.0,29.0,5.0,99.0,-2.0,-10.0
WARM SPRING,Emma Stone2.png,train,195.0,-2.0,-3.0,40.0,3.0,7.0,147.0,13.0,-4.0,116.0,-4.0,-5.0
WARM SPRING,Emma Stone6.png,train,191.0,-2.0,-1.0,99.0,-1.0,6.0,124.0,30.0,7.0,97.0,-3.0,-4.0
WARM SPRING,Emma Stone7.png,train,193.0,0.0,-12.0,99.0,2.0,16.0,134.0,21.0,-7.0,103.0,-2.0,-6.0
WARM SPRING,jessica chastain11.png,train,205.0,-3.0,-6.0,100.0,9.0,22.0,112.0,43.0,19.0,123.0,-6.0,-11.0
WARM SPRING,jessica chastain14.png,train,221.0,-3.0,-16.0,103.0,10.0,23.0,168.0,17.0,-18.0,116.0,4.0,-17.0
WARM SPRING,jessica chastain2.png,train,202.0,-1.0,-6.0,149.0,2.0,13.0,129.0,21.0,-1.0,60.0,1.0,-4.0
WARM SPRING,jessica chastain21.png,train,160.0,0.0,6.0,72.0,8.0,18.0,132.0,21.0,5.0,74.0,-3.0,-3.0
WARM SPRING,jessica chastain22.png,train,161.0,1.0,-4.0,80.0,1.0,11.0,91.0,42.0,-6.0,93.0,-1.0,-11.0
WARM SPRING,jessica chastain23.png,train,170.0,-4.0,-12.0,76.0,2.0,15.0,117.0,9.0,-8.0,61.0,-2.0,-10.0
WARM SPRING,jessica chastain26.png,train,161.0,0.0,-6.0,65.0,3.0,15.0,141.0,19.0,-19.0,88.0,-1.0,-7.0
WARM SPRING,jessica chastain37.png,train,191.0,-2.0,-9.0,76.0,5.0,16.0,133.0,21.0,-6.0,68.0,-3.0,-5.0
WARM SPRING,jessica chastain5.png,train,170.0,0.0,-4.0,90.0,4.0,12.0,82.0,39.0,5.0,71.0,-2.0,-7.0
WARM SPRING,jessica chastain7.png,train,197.0,0.0,0.0,109.0,7.0,20.0,142.0,19.0,-3.0,112.0,-3.0,-5.0
WARM SPRING,Lindsay Lohan.png,train,186.0,2.0,-3.0,68.0,6.0,17.0,153.0,20.0,-7.0,63.0,-2.0,-3.0
WARM SPRING,Lindsay Lohan1.png,train,186.0,-1.0,0.0,111.0,3.0,12.0,156.0,11.0,-2.0,83.0,-4.0,-5.0
WARM SPRING,Miriam Leone10.png,train,170.0,2.0,-5.0,61.0,4.0,6.0,134.0,18.0,-8.0,85.0,0.0,-7.0
WARM SPRING,Miriam Leone11.png,train,197.0,-19.0,3.0,57.0,5.0,9.0,156.0,2.0,-3.0,90.0,-8.0,1.0
WARM SPRING,Miriam Leone12.png,train,131.0,2.0,1.0,17.0,2.0,5.0,96.0,18.0,-4.0,78.0,0.0,-4.0
WARM SPRING,Miriam Leone6.png,train,178.0,0.0,6.0,44.0,8.0,10.0,146.0,15.0,-1.0,120.0,-6.0,-3.0
WARM SPRING,Nicole Kidman2.png,train,178.0,1.0,-2.0,141.0,0.0,7.0,130.0,19.0,0.0,110.0,-1.0,-10.0
